"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001108395","1994-10-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,,,,,"  112","H,,S",,,,
"CA001108395","1994-10-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   67",",,S","  106","H,,S",,,,
"CA001108395","1994-10-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  142",",,S","   66",",,S","   95","H,,S",,,,
"CA001108395","1994-10-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  130",",,S",,,,,,,"   66",",,S","   94","H,,S",,,,
"CA001108395","1994-10-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   63",",,S","   97","H,,S",,,,
"CA001108395","1994-10-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  132",",,S","   31",",,S","   85","H,,S",,,,
"CA001108395","1994-10-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  133",",,S","   31",",,S","   98","H,,S",,,,
"CA001108395","1994-10-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,,,"   60",",,S","   99","H,,S",,,,
"CA001108395","1994-10-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    8",",,S",,,,,"  127",",,S","   60",",,S","   99","H,,S",,,,
"CA001108395","1994-10-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   81",",,S",,,,,,,"   74",",,S","  107","H,,S",,,,
"CA001108395","1994-10-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,,,,,"  106","H,,S",,,,
"CA001108395","1994-10-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  141",",,S","   41",",,S","   85","H,,S",,,,
"CA001108395","1994-10-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   33",",,S",,,,,,,"   41",",,S","   94","H,,S",,,,
"CA001108395","1994-10-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   35",",,S","   87","H,,S",,,,
"CA001108395","1994-10-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  155",",,S","   35",",,S","  104","H,,S",,,,
"CA001108395","1994-10-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  221",",,S",,,,,"  152",",,S","   62",",,S","  110","H,,S",,,,
"CA001108395","1994-10-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   99",",,S",,,,,"  129",",,S","   86",",,S","  111","H,,S",,,,
"CA001108395","1994-10-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   28",",,S",,,,,"  128",",,S","   37",",,S","   84","H,,S",,,,
"CA001108395","1994-10-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   31",",,S","   71","H,,S",,,,
"CA001108395","1994-10-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"  114",",,S","   31",",,S","   84","H,,S",,,,
"CA001108395","1994-10-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  277",",,S",,,,,,,"   34",",,S","   81","H,,S",,,,
"CA001108395","1994-11-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  116",",,S","   45",",,S","   83","H,,S",,,,
"CA001108395","1994-11-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  107",",,S","   23",",,S","   58","H,,S",,,,
"CA001108395","1994-11-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"   87",",,S","   12",",,S","   43","H,,S",,,,
"CA001108395","1994-11-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  259",",,S",,,,,,,"   12",",,S","   48","H,,S",,,,
"CA001108395","1994-11-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   88",",,S","   19",",,S","   49","H,,S",,,,
"CA001108395","1994-11-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   79",",,S",,,,,"   86",",,S","   21",",,S","   55","H,,S",,,,
"CA001108395","1994-11-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,,,"   18",",,S","   54","H,,S",,,,
"CA001108395","1994-11-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   13",",,S",,,,,"   97",",,S","   18",",,S","   77","H,,S",,,,
"CA001108395","1994-11-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  188",",,S",,,,,"  102",",,S","   56",",,S","   71","H,,S",,,,
"CA001108395","1994-11-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,,,"   14",",,S","   56","H,,S",,,,
"CA001108395","1994-11-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   93",",,S","   14",",,S","   64","H,,S",,,,
"CA001108395","1994-11-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,,,"    7",",,S","   58","H,,S",,,,
"CA001108395","1994-11-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"    7",",,S","   57","H,,S",,,,
"CA001108395","1994-11-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   64",",,S",,,,,,,"   25",",,S","   82","H,,S",,,,
"CA001108395","1994-11-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  109",",,S",,,,,"   88",",,S","   57",",,S","   68","H,,S",,,,
"CA001108395","1994-11-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   23",",,S",,,,,"   73",",,S","   37",",,S","   54","H,,S",,,,
"CA001108395","1994-11-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   70",",,S","  -12",",,S","   36","H,,S",,,,
"CA001108395","1994-11-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   70",",,S",,,"    9","H,,S",,,,
"CA001108395","1994-11-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  178",",,S",,,,,,,"  -28",",,S","   27","H,,S",,,,
"CA001108395","1994-11-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  150",",,S",,,,,"   79",",,S","   -4",",,S","   51","H,,S",,,,
"CA001108395","1994-11-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   62",",,S","  -37",",,S","    8","H,,S",,,,
"CA001108395","1994-11-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  -37",",,S","   37","H,,S",,,,
"CA001108395","1994-11-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"   80",",,S","   25",",,S","   63","H,,S",,,,
"CA001108395","1994-11-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   80",",,S",,,"   43","H,,S",,,,
"CA001108395","1994-11-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   38",",,S",,,,,,,"   32",",,S","   61","H,,S",,,,
"CA001108395","1994-11-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   23",",,S",,,,,"   83",",,S",,,"   29","H,,S",,,,
"CA001108395","1994-11-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   99",",,S",,,,,,,,,"   38","H,,S",,,,
"CA001108395","1994-11-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   71",",,S","   -2",",,S","   34","H,,S",,,,
"CA001108395","1994-11-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  399",",,S",,,,,,,"   -2",",,S","   43","H,,S",,,,
"CA001108395","1994-11-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  239",",,S",,,,,,,"   27",",,S","   98","H,,S",,,,
"CA001108395","1994-12-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,"  118",",,S","   48",",,S","   62","H,,S",,,,
"CA001108395","1994-12-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   23",",,S",,,,,"   66",",,S","   21",",,S","   39","H,,S",,,,
"CA001108395","1994-12-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,"   46",",,S",,,"   -6","H,,S",,,,
"CA001108395","1994-12-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   15",",,S","  -81",",,S","  -44","H,,S",,,,
"CA001108395","1994-12-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  -81",",,S","  -29","H,,S",,,,
"CA001108395","1994-12-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,"   10",",,S",,,"  -56",",,S","    9","H,,S",,,,
"CA001108395","1994-12-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   46",",,S",,,,,,,"    0",",,S","   26","H,,S",,,,
"CA001108395","1994-12-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,,,"   12",",,S","   47","H,,S",,,,
"CA001108395","1994-12-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   38",",,S",,,,,"   70",",,S","   -9",",,S","   29","H,,S",,,,
"CA001108395","1994-12-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,,,"   -9",",,S","   39","H,,S",,,,
"CA001108395","1994-12-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,,,,,"   27",",,S","   63","H,,S",,,,
"CA001108395","1994-12-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"  101",",,S","   34",",,S","   51","H,,S",,,,
"CA001108395","1994-12-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   75",",,S",,,"   22","H,,S",,,,
"CA001108395","1994-12-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  -16",",,S","   23","H,,S",,,,
"CA001108395","1994-12-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   94",",,S",,,,,,,"   -9",",,S","   36","H,,S",,,,
"CA001108395","1994-12-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,,,"   21",",,S","   66","H,,S",,,,
"CA001108395","1994-12-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  203",",,S",,,,,,,"   44",",,S","   82","H,,S",,,,
"CA001108395","1994-12-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  114",",,S",,,,,,,"   62",",,S","   94","H,,S",,,,
"CA001108395","1994-12-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  132",",,S",,,,,"  109",",,S","   65",",,S","   89","H,,S",,,,
"CA001108395","1994-12-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  257",",,S",,,,,"  113",",,S","   69",",,S","   97","H,,S",,,,
"CA001108395","1994-12-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   99",",,S",,,,,"  113",",,S","   58",",,S","   81","H,,S",,,,
"CA001108395","1994-12-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    3",",,S",,,,,,,"   47",",,S","   74","H,,S",,,,
"CA001108395","1994-12-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  109",",,S","   47",",,S","   75","H,,S",,,,
"CA001108395","1994-12-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   37",",,S","   68","H,,S",,,,
"CA001108395","1994-12-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"   89",",,S","    9",",,S","   47","H,,S",,,,
"CA001108395","1994-12-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  307",",,S",,,,,,,"    9",",,S","   71","H,,S",,,,
"CA001108395","1994-12-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  282",",,S",,,,,"   96",",,S","   45",",,S","   74","H,,S",,,,
"CA001108395","1994-12-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  104",",,S",,,,,,,,,"   64","H,,S",,,,
"CA001108395","1994-12-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   88",",,S","   -4",",,S","   32","H,,S",,,,
"CA001108395","1994-12-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   55",",,S","  -32",",,S","   11","H,,S",,,,
"CA001108395","1994-12-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   54",",,S","  -40",",,S","    7","H,,S",,,,
"CA001108395","1995-01-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   52",",,S","  -57",",,S","   -9","H,,S",,,,
"CA001108395","1995-01-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   40",",,S","  -57",",,S","  -13","H,,S",,,,
"CA001108395","1995-01-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   32",",,S","  -59",",,S","  -14","H,,S",,,,
"CA001108395","1995-01-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   37",",,S","  -64",",,S","  -16","H,,S",,,,
"CA001108395","1995-01-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  -64",",,S","  -11","H,,S",,,,
"CA001108395","1995-01-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   49",",,S","  -59",",,S","  -10","H,,S",,,,
"CA001108395","1995-01-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  -59",",,S","   -9","H,,S",,,,
"CA001108395","1995-01-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   64",",,S",,,,,,,"  -59",",,S","   47","H,,S",,,,
"CA001108395","1995-01-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   58",",,S",,,,,"   82",",,S","   29",",,S","   64","H,,S",,,,
"CA001108395","1995-01-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   36",",,S",,,,,,,"   30",",,S","   78","H,,S",,,,
"CA001108395","1995-01-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   79",",,S",,,,,"   97",",,S","   48",",,S","   71","H,,S",,,,
"CA001108395","1995-01-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   61",",,S",,,,,"   94",",,S","   33",",,S","   71","H,,S",,,,
"CA001108395","1995-01-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  109",",,S",,,,,"   98",",,S","   33",",,S","   71","H,,S",,,,
"CA001108395","1995-01-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   71",",,S",,,,,"   82",",,S","   36",",,S","   69","H,,S",,,,
"CA001108395","1995-01-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  310",",,S",,,,,"   84",",,S","   36",",,S","   69","H,,S",,,,
"CA001108395","1995-01-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   23",",,S",,,,,,,,,"   62","H,,S",,,,
"CA001108395","1995-01-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,,,"   81",",,S","   22",",,S","   49","H,,S",,,,
"CA001108395","1995-01-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  203",",,S",,,,,,,"   22",",,S","   60","H,,S",,,,
"CA001108395","1995-01-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,,,,,"   71","H,,S",,,,
"CA001108395","1995-01-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  117",",,S","    6",",,S","   44","H,,S",,,,
"CA001108395","1995-01-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  106",",,S","  -14",",,S","   30","H,,S",,,,
"CA001108395","1995-01-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   57",",,S","  -14",",,S","   22","H,,S",,,,
"CA001108395","1995-01-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   50",",,S","  -14",",,S","   19","H,,S",,,,
"CA001108395","1995-01-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  -18",",,S","   20","H,,S",,,,
"CA001108395","1995-01-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    8",",,S",,,,,,,"  -18",",,S","   37","H,,S",,,,
"CA001108395","1995-01-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   36",",,S",,,,,,,"   -1",",,S","   68","H,,S",,,,
"CA001108395","1995-01-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   20",",,S",,,,,,,"   24",",,S","   67","H,,S",,,,
"CA001108395","1995-01-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    8",",,S",,,,,"  118",",,S","   15",",,S","   53","H,,S",,,,
"CA001108395","1995-01-29","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  305",",,S",,,,,"  115",",,S","   15",",,S","  100","H,,S",,,,
"CA001108395","1995-01-30","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  127",",,S",,,,,,,"   49",",,S","   88","H,,S",,,,
"CA001108395","1995-01-31","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   99",",,S",,,,,"  141",",,S","   58",",,S","  106","H,,S",,,,
"CA001108395","1995-02-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   25",",,S",,,,,"  131",",,S","   79",",,S","  105","H,,S",,,,
"CA001108395","1995-02-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   51",",,S",,,,,"  117",",,S","   27",",,S","   71","H,,S",,,,
"CA001108395","1995-02-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   43",",,S",,,,,"   94",",,S","   27",",,S","   79","H,,S",,,,
"CA001108395","1995-02-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   95",",,S",,,"   56","H,,S",,,,
"CA001108395","1995-02-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   23",",,S","   59","H,,S",,,,
"CA001108395","1995-02-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  140",",,S",,,,,,,"   33",",,S","   78","H,,S",,,,
"CA001108395","1995-02-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   90",",,S","   31",",,S","   71","H,,S",,,,
"CA001108395","1995-02-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   -2",",,S","   49","H,,S",,,,
"CA001108395","1995-02-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"  100",",,S",,,"   45","H,,S",,,,
"CA001108395","1995-02-10","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   95",",,S","   -8",",,S","   40","H,,S",,,,
"CA001108395","1995-02-11","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   -7",",,S","   48","H,,S",,,,
"CA001108395","1995-02-12","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   82",",,S","   11",",,S","   44","H,,S",,,,
"CA001108395","1995-02-13","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   55",",,S","  -40",",,S","   -3","H,,S",,,,
"CA001108395","1995-02-14","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   24",",,S","  -57",",,S","  -18","H,,S",,,,
"CA001108395","1995-02-15","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  239",",,S",,,"  211",",,S",,,"  -57",",,S","    2","H,,S",,,,
"CA001108395","1995-02-16","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   10",",,S",,,"   99",",,S","   58",",,S","  -20",",,S","   34","H,,S",,,,
"CA001108395","1995-02-17","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  231",",,S",,,"   71",",,S",,,"   19",",,S","   64","H,,S",,,,
"CA001108395","1995-02-18","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   38",",,S",,,,,"  107",",,S","   37",",,S","   77","H,,S",,,,
"CA001108395","1995-02-19","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  310",",,S",,,,,,,"   50",",,S","   95","H,,S",,,,
"CA001108395","1995-02-20","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  160",",,S",,,,,"  133",",,S","   77",",,S","  109","H,,S",,,,
"CA001108395","1995-02-21","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   41",",,S",,,,,"  133",",,S","   44",",,S","   75","H,,S",,,,
"CA001108395","1995-02-22","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   95",",,S","   29",",,S","   61","H,,S",,,,
"CA001108395","1995-02-23","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   16",",,S","   55","H,,S",,,,
"CA001108395","1995-02-24","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  109",",,S",,,,,"  109",",,S","   16",",,S","   76","H,,S",,,,
"CA001108395","1995-02-25","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   30",",,S",,,,,"   86",",,S",,,"   71","H,,S",,,,
"CA001108395","1995-02-26","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   80",",,S","   17",",,S","   50","H,,S",,,,
"CA001108395","1995-02-27","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   78",",,S","  -18",",,S","   34","H,,S",,,,
"CA001108395","1995-02-28","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  -21",",,S","   32","H,,S",,,,
"CA001108395","1995-03-01","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   84",",,S","  -21",",,S","   41","H,,S",,,,
"CA001108395","1995-03-02","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,"   88",",,S","  -28",",,S","   36","H,,S",,,,
"CA001108395","1995-03-03","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"  -32",",,S","   31","H,,S",,,,
"CA001108395","1995-03-04","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   84",",,S",,,,,"  102",",,S","  -32",",,S","   46","H,,S",,,,
"CA001108395","1995-03-05","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","   69",",,S",,,,,"   54",",,S",,,"   14","H,,S",,,,
"CA001108395","1995-03-06","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    5",",,S",,,"   10",",,S",,,"   -8",",,S","   15","H,,S",,,,
"CA001108395","1995-03-07","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   -2",",,S","   36","H,,S",,,,
"CA001108395","1995-03-08","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","    0",",,S",,,,,,,"   13",",,S","   52","H,,S",,,,
"CA001108395","1995-03-09","49.2","-123.1833","4.0","VANCOUVER INTERNATIONAL A, BC CA","  208",",,S",,,,,,,"   34",",,S","   82","H,,S",,,,
